,Date,Type,B_Zero,B_Low,B_Medium,B_High
155,2022-09-13,Mixed-Use,0,0,0,9.0
156,2022-09-13,Multi-Unit,0,0,0,114.0
157,2022-09-13,Single-Family,0,0,0,808.0
158,2022-09-13,Residential,0,0,0,1414.0
159,2022-09-13,Mixed-Use/Other,0,0,0,9.0
160,2022-10-18,Commercial,0,0,0,43.0
161,2022-10-18,Duplex,0,0,0,480.0
162,2022-10-18,Empty Lot,0,0,0,8608.0
163,2022-10-18,Mixed-Use,0,0,0,9.0
164,2022-10-18,Multi-Unit,0,0,0,111.0
165,2022-10-18,Single-Family,0,0,0,797.0
166,2022-10-18,Residential,0,0,0,1388.0
167,2022-10-18,Mixed-Use/Other,0,0,0,9.0
168,2022-11-17,Commercial,0,0,0,44.0
169,2022-11-17,Duplex,0,0,0,483.0
170,2022-11-17,Empty Lot,0,0,0,8592.0
171,2022-11-17,Mixed-Use,0,0,0,11.0
172,2022-11-17,Multi-Unit,0,0,0,111.0
173,2022-11-17,Single-Family,0,0,0,807.0
174,2022-11-17,Residential,0,0,0,1401.0
175,2022-11-17,Mixed-Use/Other,0,0,0,11.0
176,2022-12-26,Commercial,0,0,0,44.0
177,2022-12-26,Duplex,0,0,0,479.0
178,2022-12-26,Empty Lot,0,0,0,8610.0
179,2022-12-26,Mixed-Use,0,0,0,11.0
180,2022-12-26,Multi-Unit,0,0,0,111.0
181,2022-12-26,Single-Family,0,0,0,793.0
182,2022-12-26,Residential,0,0,0,1383.0
183,2022-12-26,Mixed-Use/Other,0,0,0,11.0
184,2023-03-28,Commercial,0,0,0,40.0
185,2023-03-28,Duplex,0,0,0,464.0
186,2023-03-28,Empty Lot,0,0,0,8502.0
187,2023-03-28,Mixed-Use,0,0,0,10.0
188,2023-03-28,Multi-Unit,0,0,0,108.0
189,2023-03-28,Single-Family,0,0,0,756.0
190,2023-03-28,Residential,0,0,0,1328.0
191,2023-03-28,Mixed-Use/Other,0,0,0,10.0
192,2023-04-22,Commercial,0,0,0,40.0
193,2023-04-22,Duplex,0,0,0,464.0
194,2023-04-22,Empty Lot,0,0,0,8500.0
195,2023-04-22,Mixed-Use,0,0,0,10.0
196,2023-04-22,Multi-Unit,0,0,0,108.0
197,2023-04-22,Single-Family,0,0,0,756.0
198,2023-04-22,Residential,0,0,0,1328.0
199,2023-04-22,Mixed-Use/Other,0,0,0,10.0
200,2023-05-02,Commercial,0,0,0,42.0
201,2023-05-02,Duplex,0,0,0,467.0
202,2023-05-02,Empty Lot,0,0,0,8610.0
203,2023-05-02,Mixed-Use,0,0,0,11.0
204,2023-05-02,Multi-Unit,0,0,0,109.0
205,2023-05-02,Single-Family,0,0,0,767.0
206,2023-05-02,Residential,0,0,0,1343.0
207,2023-05-02,Mixed-Use/Other,0,0,0,11.0
208,2023-11-01,Commercial,0,0,0,39.0
209,2023-11-01,Duplex,0,0,0,457.0
210,2023-11-01,Empty Lot,0,0,0,8473.0
211,2023-11-01,Mixed-Use,0,0,0,10.0
212,2023-11-01,Multi-Unit,0,0,0,106.0
213,2023-11-01,Single-Family,0,0,0,739.0
214,2023-11-01,Residential,0,0,0,1302.0
215,2023-11-01,Mixed-Use/Other,0,0,0,10.0
